Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4337808879,00000130,false,Rx,0,8,0E,80,03,7D,00,01,01,F0,
4337809113,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4337818739,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4337818981,00000130,false,Rx,0,8,0C,80,02,7D,00,01,02,07,
4337819220,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4337819459,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4337828883,00000130,false,Rx,0,8,0E,80,07,7D,00,01,03,7F,
4337829117,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4337838878,00000130,false,Rx,0,8,12,80,FA,7C,00,01,04,88,
4337839112,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4337848873,00000130,false,Rx,0,8,14,80,FE,7C,00,01,05,F3,
4337849108,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4337858878,00000130,false,Rx,0,8,17,80,0D,7D,00,01,06,83,
4337859112,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4337868882,00000130,false,Rx,0,8,0F,80,10,7D,00,01,07,B3,
4337869126,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4337878875,00000130,false,Rx,0,8,0F,80,0D,7D,00,01,08,4E,
4337879119,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4337888868,00000130,false,Rx,0,8,03,80,07,7D,00,01,09,4B,
4337889113,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4337898893,00000130,false,Rx,0,8,F8,7F,FB,7C,00,01,0A,35,
4337899128,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4337908885,00000130,false,Rx,0,8,F9,7F,03,7D,00,01,0B,0C,
4337909131,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4337918744,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4337918977,00000130,false,Rx,0,8,00,80,08,7D,00,01,0C,B9,
4337919011,000005A0,false,Rx,1,8,00,00,00,C0,20,09,94,0C,
4337919218,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4337919456,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4337928864,00000130,false,Rx,0,8,FC,7F,07,7D,00,01,0D,C3,
4337929110,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4337938857,00000130,false,Rx,0,8,F6,7F,01,7D,00,01,0E,ED,
4337939103,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4337948871,00000130,false,Rx,0,8,05,80,02,7D,00,01,0F,09,
4337949106,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4337958864,00000130,false,Rx,0,8,0C,80,06,7D,00,01,00,88,
4337959110,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4337968878,00000130,false,Rx,0,8,0E,80,21,7D,00,01,01,E5,
