Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4307679678,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4307689447,00000130,false,Rx,0,8,FD,7F,1A,7D,00,01,02,63,
4307689684,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4307699431,00000130,false,Rx,0,8,09,80,18,7D,00,01,03,63,
4307699668,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4307709302,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4307709535,00000130,false,Rx,0,8,13,80,09,7D,00,01,04,65,
4307709775,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4307710013,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4307719429,00000130,false,Rx,0,8,15,80,05,7D,00,01,05,69,
4307719674,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4307729422,00000130,false,Rx,0,8,13,80,02,7D,00,01,06,96,
4307729668,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4307739425,00000130,false,Rx,0,8,17,80,0E,7D,00,01,07,20,
4307739671,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4307749419,00000130,false,Rx,0,8,14,80,24,7D,00,01,08,1E,
4307749664,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4307759443,00000130,false,Rx,0,8,0F,80,1F,7D,00,01,09,69,
4307759678,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
4307769437,00000130,false,Rx,0,8,0A,80,04,7D,00,01,0A,5D,
4307769673,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0A,72,
4307779575,00000130,false,Rx,0,8,07,80,02,7D,00,01,0B,C7,
4307779821,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0B,6F,
4307789423,00000130,false,Rx,0,8,06,80,01,7D,00,01,0C,77,
4307789669,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0C,3C,
4307799427,00000130,false,Rx,0,8,08,80,FD,7C,00,01,0D,A7,
4307799672,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4307809295,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4307809538,00000130,false,Rx,0,8,08,80,FE,7C,00,01,0E,3E,
4307809787,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4307810015,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4307819439,00000130,false,Rx,0,8,06,80,0C,7D,00,01,0F,F8,
4307819675,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4307829432,00000130,false,Rx,0,8,08,80,23,7D,00,01,00,FF,
4307829678,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4307839437,00000130,false,Rx,0,8,03,80,29,7D,00,01,01,74,
4307839683,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4307849432,00000130,false,Rx,0,8,FA,7F,2A,7D,00,01,02,C2,
