Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4312353007,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0D,21,
4312362756,00000130,false,Rx,0,8,12,80,13,7D,00,01,0E,A7,
4312363000,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0E,06,
4312372760,00000130,false,Rx,0,8,10,80,0E,7D,00,01,0F,46,
4312372994,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,0F,1B,
4312382775,00000130,false,Rx,0,8,0A,80,FE,7C,00,01,00,22,
4312383019,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,00,A0,
4312392769,00000130,false,Rx,0,8,06,80,FF,7C,00,01,01,EE,
4312393013,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,01,BD,
4312402775,00000130,false,Rx,0,8,FF,7F,07,7D,00,01,02,9F,
4312403009,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,02,9A,
4312412914,00000130,false,Rx,0,8,FB,7F,15,7D,00,01,03,D1,
4312413149,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,03,87,
4312422765,00000130,false,Rx,0,8,00,80,1C,7D,00,01,04,0A,
4312423009,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,04,D4,
4312432770,00000130,false,Rx,0,8,03,80,15,7D,00,01,05,ED,
4312433004,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,05,C9,
4312442629,00000500,false,Rx,0,1,0C,00,00,00,00,00,00,00,
4312442872,00000130,false,Rx,0,8,0A,80,22,7D,00,01,06,61,
4312443111,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,06,EE,
4312443340,00000495,false,Rx,0,8,00,00,12,8A,21,69,2C,64,
4312452775,00000130,false,Rx,0,8,07,80,23,7D,00,01,07,F0,
4312453009,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,07,F3,
4312462759,00000130,false,Rx,0,8,09,80,11,7D,00,01,08,B1,
4312463003,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,08,48,
4312472764,00000130,false,Rx,0,8,10,80,0E,7D,00,01,09,08,
4312472998,00000140,false,Rx,0,8,FF,FF,01,6C,20,00,09,55,
